trade_date,ts_code,industry,open,high,low,close,pre_close,change,pct_chg,volume,vol,amount,turnover,adj_factor,adj_close,pe_ttm,pb,turnover_rate,total_mv,circ_mv,cpi_yoy,ppi_yoy,pmi,lpr_1y,real_rate_proxy,market_ret,benchmark_return,csi500_ret_20d,market_volatility,market_turnover,market_liquidity_change,north_net_flow,main_net_inflow,roe_growth,revenue_growth,profit_ratio,debt_ratio,goodwill_risk,momentum_5d,momentum_10d,momentum_20d,rsi_6,rsi_14,price_vs_ma20,bias_20d,bias_60d,volume_ratio,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,volatility_20d,volatility_60d,amplitude,amplitude_20d_avg,turnover_20d_avg,clv_20d_avg,upside_volume_ratio_20d,winner_rate,trapped_ratio,chip_support,dist_to_resistance,asr,avg_cost_deviation,cost_pressure,chip_concentration_change,vol_price_divergence,pe_rank,pb_rank,pe,ps_ttm,fwd_return_5d,fwd_ret_5d,daily_return,market_ret_5d,max_dd_10d,crash_label
2024-10-29,CN0001,Consumer Staples,38.21437769285227,39.58981407190448,37.19449155131288,39.11418623400876,37.92249347201647,1.191692761992293,3.142443053940158,17788394.06948567,17788394.06948567,695778558.4377996,695778558.4377996,1.0,39.11418623400876,17.900031797416354,2.707324346104533,5.878136767053953,995859.884277661,717019.1166799158,2.611030895249057,1.8330734997872749,51.668351498885364,2.3637337591638135,-0.24729713608524362,0.015976345800877853,0.015976345800877853,7.981347956062576,16.60495277773779,3058333450.6138487,-13.808428922206339,-56035.85585293851,871186.0815002258,8.931440556078314,7.741576539426439,12.686752407086706,13.392114790054677,0.07698064872513648,-0.10335934974233796,-1.6722702604048179,,52.28669470883775,44.99386978071741,0.7784527307306295,0.7784527307306295,0.7784527307306295,1.2367047624494176,3.142443053940158,3.380745542715613,-0.10335934974233796,-1.6722702604048179,,36.9478402837915,36.9478402837915,6.123922676701191,4.550222716456864,5.278845478813394,0.15827634085985798,0.45308081645090825,0.6578665994424601,0.3421333954143719,0.6578666045856281,1.7007107403308908,38.81205274945021,0.7784527307306295,0.0,0.5651019233818746,0.007438312365937276,0.5,0.682,17.900031797416354,3.2545512358938824,0.04104734508765384,0.04104734508765384,0.003154736871006314,0.06412440005036996,0.25514960877388426,1
2024-10-30,CN0001,Consumer Staples,39.23196192318468,39.46108459985327,38.95610166475461,39.237581199500596,39.11418623400876,0.12339496549183337,0.3154736871006314,16345402.325931316,16345402.325931316,641354051.0022359,641354051.0022359,1.0,39.237581199500596,18.98944639997949,2.7768913378792925,4.8158146913236575,999001.5601729477,719281.1233245223,2.5653981152412904,1.6834770080376493,51.119714802121855,2.3711901729331277,-0.19420794230816263,0.002082569053986948,0.002082569053986948,8.189604861461271,16.008704526617855,3056007903.0728636,-0.0760396986966283,791401.7198460867,-389730.9507962592,7.3330832348223,11.416576848392687,11.64221537644554,13.392114790054677,0.07698064872513648,-1.2720820088850116,1.7006557374828368,,50.941197300246955,45.99683061072882,1.004099647831516,1.004099647831516,1.004099647831516,1.1236132762409958,0.3154736871006314,2.7818136608838584,-1.2720820088850116,1.7006557374828368,,35.12066517741235,35.12066517741235,1.286987932643226,4.278286484472394,5.240259579855915,0.15465398796350197,0.5042912877564621,0.7213307036972669,0.278669291159565,0.721330708840435,1.380880737852097,38.847513453621076,1.004099647831516,0.0,0.5551357646461583,0.0003899673603033583,0.542,0.712,18.98944639997949,3.4526266181780887,-0.05582171554709803,-0.05582171554709803,0.02009056523604147,0.054510769678552784,0.2574920260563006,1
2024-10-31,CN0001,Consumer Staples,39.43473654752654,40.973924892021415,38.98931697116871,40.025886384293635,39.237581199500596,0.7883051847930389,2.009056523604147,10669728.486650316,10669728.486650316,427065340.1579268,427065340.1579268,1.0,40.025886384293635,18.263561148719376,2.7598588032506464,5.452231362618187,1019072.0661885096,733731.8876557269,2.8988592582602886,1.9488335223466169,51.585832286528955,2.376414860996631,-0.5224443972636577,0.01113568805652529,0.01113568805652529,9.3031736671138,15.444244059428039,3359395502.943247,9.92757903424668,-987398.4311186993,182673.820450362,7.359129568621261,13.54683228165518,14.162501162643423,13.392114790054677,0.07698064872513648,5.790414522762211,3.8305869301022755,,53.06985214311072,51.63108196118226,2.7934779864680084,2.7934779864680084,2.7934779864680084,0.7488100145428824,2.009056523604147,5.5465575169240555,5.790414522762211,3.8305869301022755,,34.85572005010183,34.85572005010183,4.9583109835425745,4.330596061323946,5.256565101606859,0.1461889706976833,0.532844491450625,0.9999999954354738,0.0,1.0,0.0,38.938157525211274,2.7934779864680084,0.0,0.5347436001841618,-0.005046548789466528,0.522,0.732,18.263561148719376,3.320647481585341,-0.12940042200465574,-0.12940042200465574,0.022637362360848456,0.07207513456429562,0.27211563438792463,1
2024-11-01,CN0001,Consumer Staples,39.85730437865359,41.28700771423231,39.33918977680031,40.93196687818904,40.025886384293635,0.9060804938954021,2.2637362360848456,13260426.805588186,13260426.805588186,542775350.7969856,542775350.7969856,1.0,40.93196687818904,19.076842225628656,2.4998839992579107,5.547935222724517,1042141.1698226373,750341.6422722989,2.7290541042333145,1.7014438009981196,51.10957595948272,2.379339711555285,-0.34971439267802973,-0.0013720742363100098,-0.0013720742363100098,9.165966243482798,15.27313177395544,3416529861.8499947,1.7007333270730118,-381605.03085953335,171819.79969265228,13.911593271871904,16.9368832154264,9.672721569307072,13.392114790054677,0.07698064872513648,7.220212455426345,4.497443476752916,,92.97514759396232,56.81035705290201,4.737377886966642,4.737377886966642,4.737377886966642,0.9352616824056109,2.2637362360848456,4.647369200793339,7.220212455426345,4.497443476752916,,34.73668323429927,34.73668323429927,4.75867173260592,4.361172894986945,5.277377253115263,0.18113601681279118,0.564052537655692,0.9999999967709524,0.0,1.0,0.0,39.0805724789954,4.737377886966642,0.0,0.5196330897580462,-0.0014655047540158767,0.556,0.606,19.076842225628656,3.4685167682961193,-0.218706242602703,-0.218706242602703,0.05480488561001495,0.05467671806906031,0.3794991930792962,1
2024-11-04,CN0001,Consumer Staples,40.6331255150832,45.38069794674116,39.04794401282503,43.17523864074111,40.93196687818904,2.2432717625520695,5.480488561001495,18941103.4207466,18941103.4207466,817786660.3096921,817786660.3096921,1.0,43.17523864074111,18.476571281396822,2.7500423972941963,6.756730424752502,1099255.597424254,791464.030145463,2.6038643625703912,1.7335203285489214,51.09729549196088,2.379926594709074,-0.22393776786131703,0.016268004292984146,0.016268004292984146,10.792766672781214,15.247353149300476,3335430396.1499653,-2.3737379440352813,1416359.9029451725,799670.151192215,8.428108574916386,15.518139291557832,8.337486067560832,13.392114790054677,0.07698064872513648,13.851265272418622,10.970265381955935,,95.40283266081516,65.8608201717166,9.711165561916152,9.711165561916152,9.711165561916152,1.306659104244059,5.480488561001495,10.035423491626005,13.851265272418622,10.970265381955935,,40.09626453858939,40.09626453858939,14.667559771031364,5.048265353389906,5.376000797891079,0.18929197873136658,0.6020281856986442,0.999999998127397,0.0,1.0,0.0,39.35355022311178,9.711165561916152,0.0,0.6297861244842438,0.0168064171293653,0.524,0.712,18.476571281396822,3.359376596617604,-0.2462165890006206,-0.2462165890006206,-0.05687331405379059,0.04409053296806423,0.4117387818488765,1
2024-11-05,CN0001,Consumer Staples,42.92426269115659,43.82397667250266,38.65960011045142,40.71971973417888,43.17523864074111,-2.455518906562226,-5.687331405379059,24892758.964442573,24892758.964442573,1013626168.4425704,1013626168.4425704,1.0,40.71971973417888,18.46861140315147,2.6965131775977715,6.83445808687952,1036737.2886065573,746450.8477967212,2.7084176640457236,1.4419310316726586,50.94459775203028,2.3781678595385682,-0.33024980450715535,-0.028883911547768676,-0.028883911547768676,7.904375518004346,20.542659298035517,2785790131.0416727,-16.47884080395543,-208136.12446116647,-153878.45708746434,9.904713468279748,8.049875350387275,11.925548149127572,13.392114790054677,0.07698064872513648,4.104734508765384,3.9971325321261464,,68.14433284244424,58.937295549884496,3.247511348241318,3.247511348241318,3.247511348241318,1.6435599841983417,-5.687331405379059,1.7334615484180915,4.104734508765384,3.9971325321261464,,46.48087556317855,46.48087556317855,12.682740931825274,5.525420077042116,5.4671543784528565,0.16482493575132912,0.5401863459877806,0.5401787869569663,0.4598212111704306,0.5401787888295694,6.030294222534005,39.43893581755347,3.247511348241318,0.0,0.709318073274896,-0.03660138909376479,0.52,0.692,18.46861140315147,3.35792934602754,-0.16335073756355345,-0.16335073756355345,-0.09018843094026574,-0.0007697243805823012,0.3762648995973012,1
2024-11-06,CN0001,Consumer Staples,44.020443399919166,46.57022193762008,34.503323783417606,37.04727210302591,40.71971973417888,-3.67244763115297,-9.018843094026574,25021692.90972937,25021692.90972937,926985465.705098,926985465.705098,1.0,37.04727210302591,18.36508177645501,2.8864502624001327,8.086377705789445,943235.5792498663,679129.6170599037,2.848262049387899,1.6821365976424623,50.103707915765874,2.3740864338463523,-0.47417561554154686,-0.012839774497165739,-0.012839774497165739,6.6203980682877726,21.035380497447125,3358597671.725517,20.561762147877882,932220.7381706835,-470745.6997109649,7.7022833131414625,14.861435420495154,11.07390888754824,13.392114790054677,0.07698064872513648,-5.582171554709802,-6.7832437635422576,,39.85714821966356,45.186938733869546,-5.727933506778306,-5.727933506778306,-5.727933506778306,1.5910448534745352,-9.018843094026574,-9.49061350196958,-5.582171554709802,-6.7832437635422576,,57.912773656721505,57.912773656721505,32.57162395289257,7.116373246209791,5.62122633888442,0.12110822211739931,0.48962983388771736,0.0,0.9999999983681374,1.6318626450129159e-09,16.540938616678027,39.29824971669891,-5.727933506778306,1.0,0.9355400813744393,-0.0533054079501876,0.522,0.758,18.36508177645501,3.3391057775372746,-0.1289153785313506,-0.1289153785313506,-0.059403896239651255,-0.01569206793173499,0.3144348548487768,1
2024-11-07,CN0001,Consumer Staples,37.4445735173744,40.04190373896794,33.34543099815308,34.846519795055634,37.04727210302591,-2.2007523079702764,-5.9403896239651255,19020418.876066074,19020418.876066074,662795402.8750863,662795402.8750863,1.0,34.846519795055634,18.079829023221954,2.7978914482265203,6.929552619987073,887203.7107705598,638786.671754803,2.284310684750822,1.5326515451564948,49.84221376260414,2.3677355252580616,0.08342484050723975,-0.03925658209388023,-0.03925658209388023,2.694739858899749,26.02189473143358,2953562245.8886747,-12.059658983469445,549865.4561667903,148641.76632861228,16.90003056942624,16.00262694761684,14.73970251025637,13.392114790054677,0.07698064872513648,-12.940042200465573,-7.898909760530692,,32.101228022628774,37.418098743180686,-10.766482237882565,-10.766482237882565,-10.766482237882565,1.195533161359253,-5.9403896239651255,-19.29049869298536,-12.940042200465573,-7.898909760530692,,60.02191397215652,60.02191397215652,19.217048876614136,7.788633003454477,5.693911132279013,0.0837312225678388,0.4571093503764069,0.0,0.9999999987993351,1.2006649008355907e-09,23.901149654741793,39.05093138771873,-10.766482237882565,1.0,0.958564678664645,-0.011615431628796052,0.508,0.728,18.079829023221954,3.28724164058581,-0.10176083576213701,-0.10176083576213701,-0.08226444454118365,-0.06608433808214051,0.2711375877377694,1
2024-11-08,CN0001,Consumer Staples,33.281833936530425,34.4150576190847,29.134216918892577,31.97989019992202,34.846519795055634,-2.866629595133613,-8.226444454118365,21076403.864552565,21076403.864552565,674021081.3976032,674021081.3976032,1.0,31.97989019992202,17.628190911893636,2.781301038348229,7.788609156251095,814218.3903091429,586237.2410225829,2.341121338406322,1.1554118072170776,50.271483251986915,2.359197927579607,0.01807658917328503,-0.03660455723756284,-0.03660455723756284,-0.9657158648565354,28.845554631231344,3280607126.3451366,11.072896158247714,-2575519.441381204,148847.88468436425,5.7689273746391,15.222086889657225,10.634169075266408,13.392114790054677,0.07698064872513648,-21.8706242602703,-16.2295173417635,,21.954813207602896,32.49476166602847,-17.319270736979618,-17.319270736979618,-17.319270736979618,1.3024992900291432,-8.226444454118365,-21.463383322162,-21.8706242602703,-16.2295173417635,,64.67099389783992,64.67099389783992,16.513004476184847,8.247810449387654,5.804158396698596,0.08341562901645627,0.4257733185695146,0.0,0.9999999991067718,8.932281581053303e-10,35.00746366179326,38.678771325203115,-17.319270736979618,1.0,1.0482051118942757,-0.024884936068349878,0.488,0.728,17.628190911893636,3.2051256203442975,-0.16313182226208622,-0.16313182226208622,0.01766386469361292,-0.10131682108339332,0.2058034496681996,1
2024-11-11,CN0001,Consumer Staples,31.852374563554502,33.08500053978904,31.120985708384914,32.54477865333004,31.97989019992202,0.5648884534080203,1.7663864693612918,21384247.695947908,21384247.695947908,695945607.9326077,695945607.9326077,1.0,32.54477865333004,17.786948006959527,2.631119003560875,5.361040506868286,828600.6337866149,596592.4563263627,2.359006271498247,1.2809060252656432,49.611863918537644,2.3485849414532995,-0.010421330044947386,0.011647234448610534,0.011647234448610534,0.19900758000451801,28.40581578506538,2853246009.4412017,-13.026891073666903,-101217.62911354452,-466342.47174605925,7.245918961364627,15.285963251983103,9.774678113280002,13.392114790054677,0.07698064872513648,-24.62165890006206,-14.180804916361101,,20.053261455790135,33.56012119664656,-15.186287265368067,-15.186287265368067,-15.186287265368067,1.3006147860230846,1.7663864693612918,-12.153373768451148,-24.62165890006206,-14.180804916361101,,63.72467648789818,63.72467648789818,6.034807771547608,8.137160315495652,5.78200250220708,0.1017388492492775,0.4631157041893874,0.050457424875122246,0.9495425742316496,0.05045742576835044,32.664102898494704,38.37207169160946,-15.186287265368067,1.0,1.025048060744792,0.005310018905211165,0.498,0.668,17.786948006959527,3.233990546719914,-0.1973899522708128,-0.1973899522708128,0.046807656770886163,-0.10593759092776694,0.21958853224005515,1
2024-11-12,CN0001,Consumer Staples,31.503233362009947,36.11699367798038,30.981394351429298,34.068123482219576,32.54477865333004,1.5233448288895346,4.680765677088616,19967304.153577004,19967304.153577004,680248583.5110972,680248583.5110972,1.0,34.068123482219576,19.532086978141223,2.789120535408688,6.456209561664008,867385.4878530374,624517.5512541869,2.6419532824815386,1.1329855243354798,48.59522087804823,2.3360349233837665,-0.3059183590977721,0.011770055920460416,0.011770055920460416,1.3760131720505597,28.70601007987141,3334972585.2070923,16.883457443623495,307727.9887258761,-118897.54829205299,10.338585876463078,15.314993606040819,12.396560407953466,13.392114790054677,0.07698064872513648,-16.335073756355346,-12.900850657099362,-14.357383828626258,15.720408218148577,36.51246963697505,-10.550676252827742,-10.550676252827742,-10.739605458188963,1.1960652495167323,4.680765677088616,-2.233784944419337,-16.335073756355346,-12.900850657099362,-14.357383828626258,65.19036349517077,65.19036349517077,15.074500153292547,8.85131331935519,5.869949700511019,0.08871970197076968,0.5159139372554296,0.18652686796405818,0.8134731311427137,0.1865268688572863,26.73207158966242,38.08650759570626,-10.550676252827742,1.0,1.0022856462931513,0.00917735490407736,0.582,0.73,19.532086978141223,3.5512885414802224,-0.21663923629290915,-0.21663923629290915,-0.0527418097109742,-0.06528362345953785,0.254484371878498,1
2024-11-13,CN0001,Consumer Staples,34.1091364663196,35.28276272732004,31.225840595054926,32.27130899631038,34.068123482219576,-1.796814485909195,-5.27418097109742,18876047.498171948,18876047.498171948,609154761.4425385,609154761.4425385,1.0,32.27130899631038,18.221055525355364,2.643488290192583,6.67920390121934,821638.007506632,591579.365404775,2.384990176991089,1.3519433026459473,49.48049743057505,2.3217114820493236,-0.06327869494176541,-0.01599193387161789,-0.01599193387161789,-0.5069008285473945,29.291160057936345,3012220122.2504206,-9.677814575996868,429469.14507248776,-19386.572718006413,7.04921791796855,14.874433278412969,8.763224967341287,13.392114790054677,0.07698064872513648,-12.891537853135059,-17.75408164884251,-16.355361719558093,16.540622315320917,36.706581871656844,-14.560619890885826,-14.560619890885826,-14.84947344822875,1.1319146876106363,-5.27418097109742,0.9112564007148105,-12.891537853135059,-17.75408164884251,-16.355361719558093,66.73562358517441,65.49425327321899,12.57129710086736,9.174185615868454,5.912463120981685,0.05602081731666435,0.5164692331188889,0.02603034623429151,0.9739696528724803,0.026030347127519726,33.78830913142503,37.771000862310714,-14.560619890885826,1.0,1.0183582297059366,-0.006957419352042785,0.526,0.672,18.221055525355364,3.312919186428248,-0.16220099803172539,-0.16220099803172539,-0.030082454328470343,-0.06843578283399,0.2129752629596884,1
