trade_date,ts_code,industry,open,high,low,close,pre_close,change,pct_chg,volume,vol,amount,turnover,adj_factor,adj_close,pe_ttm,pb,turnover_rate,total_mv,circ_mv,cpi_yoy,ppi_yoy,pmi,lpr_1y,real_rate_proxy,market_ret,benchmark_return,csi500_ret_20d,market_volatility,market_turnover,market_liquidity_change,north_net_flow,main_net_inflow,roe_growth,revenue_growth,profit_ratio,debt_ratio,goodwill_risk,momentum_5d,momentum_10d,momentum_20d,rsi_6,rsi_14,price_vs_ma20,bias_20d,bias_60d,volume_ratio,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,volatility_20d,volatility_60d,amplitude,amplitude_20d_avg,turnover_20d_avg,clv_20d_avg,upside_volume_ratio_20d,winner_rate,trapped_ratio,chip_support,dist_to_resistance,asr,avg_cost_deviation,cost_pressure,chip_concentration_change,vol_price_divergence,pe_rank,pb_rank,fd_share,index_close,index_pe,index_pb,unit_nav,accum_nav,adj_nav,premium_rate,premium_abs,premium_positive_freq,_share_change,fund_flow_daily,fund_flow_5d,fund_flow_20d,share_growth_20d,share_outflow_rate,share_change_volatility,nav_growth_rate,nav_max_drawdown_60d,excess_return_20d,tracking_error_20d,alpha_60d,weighted_avg_cost,index_pe_rank,index_pb_rank,fwd_return_5d,fwd_ret_5d,daily_return,market_ret_5d,max_dd_10d,crash_label
2024-12-16,ETF.CN0001,Consumer Staples,1.4080573232317786,1.4347260537374882,1.4028785079149315,1.4187906948082625,1.4126276754122669,0.006163019395995617,0.4362805219851662,4103864.382662344,4103864.382662344,5822524.598876388,5822524.598876388,1.0,1.4187906948082625,21.586693008611338,2.8669731208375118,3.4781153479048137,11794.595348994295,8492.108651275892,1.1785858012932455,0.12821950288060702,51.01433059946232,2.0288098270668726,0.8502240257736271,-0.017735419844979637,-0.017735419844979637,-2.5698232677206083,31.676937216599033,3072924912.7919855,-10.620902313796222,8471.659169858633,-3398.548627721662,20.728142449097177,9.121054208489356,24.1248112721081,64.35845643481761,0.10876878038306127,-0.7977430257076645,0.7277381102253511,8.341434284599591,30.74263873609378,64.08135769391923,2.8910290421982334,2.8910290421982334,2.095029927119759,1.1504888705610725,0.4362805219851662,-0.10674023008530042,-0.7977430257076645,0.7277381102253511,8.341434284599591,41.22748420538597,33.9821110716766,2.244696553134682,5.645511042023218,3.8572589064796965,0.07666237087123894,0.5358374668759656,0.7592317257988994,0.2407682336930698,0.7592317663069302,4.189283232016328,1.3789255562185867,2.8910290421982334,0.0,0.49234010861243444,0.0006565536300134283,0.665,0.83,100019093.21663113,1.4182786599367359,19.859757567922433,2.6376152711705108,1.4182786599367359,1.47635016936296,1.4182786599367359,0.03610255769832237,0.03610255769832237,0.5,6163.019395995617,0.00874403457096142,-0.015466968745749564,0.16051784422949686,0.1093342282328491,-0.0,0.03434069995831711,8.419320764991745,16.54744793830909,-0.07788648039215396,260.1087390197491,1.0579585332822974,1.3789255562185867,0.665,0.83,-0.10997156015108611,-0.10997156015108611,-0.01378888537636469,-0.08611880328267653,0.1581579602886141,1
2024-12-17,ETF.CN0001,Consumer Staples,1.4038044635354403,1.4273863931039938,1.391868792038533,1.3992271525444986,1.4187906948082625,-0.01956354226376389,-1.378888537636469,4883231.349902718,4883231.349902718,6832749.896940408,6832749.896940408,1.0,1.3992271525444986,21.95762018863086,2.70092601521509,3.731549818556799,11631.96102566641,8375.011938479814,1.334205822182488,0.32226774686072523,51.327913280559514,2.036266240836187,0.702060418653699,-0.006794332884021611,-0.006794332884021611,-2.9891997751093906,31.73496495647155,3429625526.535295,11.60785322994502,2325.7870514307106,4808.50983297352,17.895915567350276,12.490359315675272,23.814438397620744,64.35845643481761,0.10876878038306127,-0.19663610607116855,-1.3822341547560013,8.147682165193748,34.44096592477102,45.60131527995499,1.0858874092901343,1.0858874092901343,0.6722125528665581,1.3219867752314234,-1.378888537636469,-0.2570508635987734,-0.19663610607116855,-1.3822341547560013,8.147682165193748,41.32507179364651,33.76416524589307,2.5383727724888625,5.608210997958448,3.8596341257008016,0.06916011076593462,0.5174441321445498,0.6799836684870613,0.3200162910049079,0.6799837089950921,5.646024149482187,1.3841963386743896,1.0858874092901343,0.0,0.49157447917135566,-0.0044398387363713985,0.7,0.765,99999529.67436737,1.4007321769563803,20.20101057354039,2.484851933997883,1.4007321769563803,1.47635016936296,1.4007321769563803,-0.10744555145095218,0.10744555145095218,0.5,-19563.542263763888,-0.027373839535410296,-0.0032823497076287095,0.1535131515922458,0.10552738781928195,0.9999999999994889,0.034475210175707774,8.160999958525572,16.54744793830909,-0.013317793331824035,260.72348304256803,0.42160899359314896,1.3841963386743896,0.7,0.765,-0.11715679687451008,-0.11715679687451008,-0.023326769928955104,-0.05924841533450585,0.1463875967037185,1
2024-12-18,ETF.CN0001,Consumer Staples,1.3885179650671169,1.4126606058633377,1.327831448630357,1.366587702678746,1.3992271525444986,-0.03263944986575251,-2.3326769928955104,2713798.7611400336,2713798.7611400336,3708644.0145187858,3708644.0145187858,1.0,1.366587702678746,21.362014925336346,3.0418304962980076,3.987990320079088,11360.624946998116,8179.649961838643,1.4236247888476987,0.9445254680803692,51.28050105798575,2.045857174554714,0.6222323857070153,-0.03426378454911973,-0.03426378454911973,-6.313734332163791,33.79601644762183,3495238272.822776,1.913116921361513,-3512.634460802126,1751.65550893925,23.987376906014696,6.419439930407718,18.96049531883222,64.35845643481761,0.10876878038306127,-3.782213344366836,-4.8301217983770295,5.784955670068581,32.97549463054746,41.898270596251436,-1.5379197945195862,-1.5379197945195862,-1.641067560183581,0.7332787262400602,-2.3326769928955104,-3.2591725006438255,-3.782213344366836,-4.8301217983770295,5.784955670068581,42.43822627142209,33.83837498164507,6.207370157561128,5.816734216879897,3.888959488094595,0.07603429262898562,0.5164581098551354,0.5477676843511508,0.45223227514081843,0.5477677248591816,8.169263676651916,1.3879329991613092,-1.5379197945195862,1.0,0.48016648922414507,0.006221745788155967,0.675,0.865,99966890.22450161,1.3688164897670363,19.65305373130944,2.7984840565941673,1.3688164897670363,1.47635016936296,1.3688164897670363,-0.16282585028395946,0.16282585028395946,0.5,-32639.44986575251,-0.044604670808736833,-0.07391098019363988,0.11143665357526387,0.07481389127210747,0.9999999999996936,0.03548174944957934,5.9441372663014524,16.54744793830909,-0.15918159623287131,267.7356971354065,-0.6017638075264893,1.3879329991613092,0.675,0.865,-0.07870396748359287,-0.07870396748359287,-0.05947998543699662,-0.08767203509180978,0.1259999997806961,1
2024-12-19,ETF.CN0001,Consumer Staples,1.322365840376571,1.3843207081596642,1.19560202946782,1.2853030860250356,1.366587702678746,-0.08128461665371045,-5.947998543699661,6478276.074684558,6478276.074684558,8326548.230914217,8326548.230914217,1.0,1.2853030860250356,21.541574709852085,2.7738398116986756,4.960024387529359,10684.895140595487,7693.12450122875,1.8297252153541108,0.8127567205517634,50.9473829680194,2.0574575957339905,0.22773238037987964,-0.0352783338149741,-0.0352783338149741,-7.735699676361032,35.14502086715921,3279989377.987334,-6.158346814553672,7453.242735400012,11075.949812240086,17.96286065867364,8.028381268416998,18.705683276043718,64.35845643481761,0.10876878038306127,-8.378049910536156,-12.629414197823852,3.668346173512682,9.560065912558642,28.826624524978868,-7.545923532120054,-7.545923532120054,-7.346849773713392,1.6724996390396012,-5.947998543699661,-9.408548369515957,-8.378049910536156,-12.629414197823852,3.668346173512682,45.482593515410045,36.165166492433144,14.682815340892155,6.017846687165468,3.9147741934522657,0.09333748577972353,0.49345804843129015,0.2184997086290124,0.7815002508629568,0.21849974913704318,15.01006039399484,1.3902070475239274,-7.545923532120054,1.0,0.5234862234492319,-0.04000026873646096,0.675,0.79,99885605.6078479,1.2884042177925028,19.818248733063918,2.5519326267627815,1.2884042177925028,1.47635016936296,1.2884042177925028,-0.2406955615824127,0.2406955615824127,0.5,-81284.61665371044,-0.10447536863137605,-0.15387382287526866,0.07147217332923675,0.045553796548314374,0.999999999999877,0.03838570457032578,3.6918558397345924,16.54744793830909,-0.023509666221910308,286.9134081524142,-3.1200235323449306,1.3902070475239274,0.675,0.79,0.017774163210223737,0.017774163210223737,0.020150677633077763,-0.10564439262877852,0.07072684612098008,0
2024-12-20,ETF.CN0001,Consumer Staples,1.286567506016643,1.3411494779992785,1.2602069669138032,1.3112028141723262,1.2853030860250356,0.02589972814729058,2.0150677633077763,2976043.3754669162,2976043.3754669162,3902196.4490111293,3902196.4490111293,1.0,1.3112028141723262,20.167348018828875,2.772308139426324,3.9025962584562035,10900.203018116868,7848.146173044143,1.7825845684623554,1.2977188153728174,51.4399626985263,2.0709162751433867,0.28833170668103136,0.024860098245438684,0.024860098245438684,-4.9029759119302625,36.596311024249154,3280381669.9591837,0.011960159824986327,-12449.35278597574,3666.5343465565156,17.96437241524635,12.83673910301448,22.607625669453284,64.35845643481761,0.10876878038306127,-7.179872163437572,-10.298333444899477,6.483836391780495,23.871390085771964,35.802758220310764,-5.9529672641137985,-5.9529672641137985,-5.37400276053598,0.7794550197610242,2.0150677633077763,-6.29092554501246,-7.179872163437572,-10.298333444899477,6.483836391780495,45.780608732366595,36.12253153781905,6.173149585296526,6.255742560533926,3.9326913952746203,0.10271051907131976,0.5395780673205421,0.323414407250806,0.6765855522411631,0.3234144477588369,12.738307110511983,1.3941990264061759,-5.9529672641137985,1.0,0.5162190449512606,-0.0044441308003891076,0.615,0.81,99911505.33599518,1.309284417996231,18.553960177322566,2.5505234882722183,1.309284417996231,1.47635016936296,1.309284417996231,0.14652249348777888,0.14652249348777888,0.55,25899.728147290578,0.033959796433025616,-0.1337500479715361,0.11584792638125739,0.0799742016107663,-0.0,0.03864803067924534,6.268609681997717,16.54744793830909,0.2152267097827787,288.79072755950943,-2.2154114740428374,1.3941990264061759,0.615,0.81,-0.0037933083296622927,-0.0037933083296622927,-0.03694222211576614,-0.0692117728476564,0.08908245198141625,0
2024-12-23,ETF.CN0001,Consumer Staples,1.314710792569274,1.3692761345337234,1.2138506479088798,1.2627640685723545,1.3112028141723262,-0.048438745599971744,-3.6942222115766143,3877446.245605574,3877446.245605574,4896299.796771496,4896299.796771496,1.0,1.2627640685723545,21.321284566769613,2.7935993344466943,4.354062415834356,10497.52529711465,7558.218213922547,1.5549140074020777,1.0829955546193157,51.80373011935757,2.0860577583144035,0.5311437509123258,-0.02298025583231969,-0.02298025583231969,-7.533378263476122,37.23134176972992,3289640418.438972,0.2822460741253696,4575.603044329988,-6337.331034065334,23.14431702718929,11.5547586560302,22.383697919469565,64.35845643481761,0.10876878038306127,-10.997156015108612,-11.707169995679545,0.8808674318945053,14.98335114481229,29.514746870528228,-9.463074591438973,-9.463074591438973,-8.707750417131102,0.997714674824058,-3.6942222115766143,-7.597290236322152,-10.997156015108612,-11.707169995679545,0.8808674318945053,47.66310126746046,36.65642166562179,12.308355178379708,6.662820452234058,3.9601099703641176,0.05381860063588691,0.49777449274107144,0.12719858724922048,0.8728013722427487,0.12719862775725133,17.0628696423486,1.394750333988321,-9.463074591438973,1.0,0.5236284738836918,8.442499025640332e-05,0.685,0.81,99863066.59039521,1.2654309233494516,19.615581801428046,2.5701113876909587,1.2654309233494516,1.47635016936296,1.2654309233494516,-0.21074676838449777,0.21074676838449777,0.5,-48438.74559997174,-0.06116670747036155,-0.2036607900128591,0.029177458906281685,0.011042490062740384,0.9999999999997936,0.04014680875632984,1.2207114824327236,16.54744793830909,-0.3398440505382183,300.6493158756854,-3.6780447956242552,1.394750333988321,0.685,0.81,-0.003878221065516496,-0.003878221065516496,-0.021750608845611974,-0.07445660883499645,0.054140292579535856,0
2024-12-24,ETF.CN0001,Consumer Staples,1.262012013620752,1.2932823390417567,1.2075683039480032,1.2352981812525436,1.2627640685723545,-0.02746588731981081,-2.1750608845611974,4348624.441582108,4348624.441582108,5371847.863636736,5371847.863636736,1.0,1.2352981812525436,21.89865239041061,2.789747688195161,3.945612837266859,10269.197730530192,7393.822365981739,1.8378470818283021,1.6022767041558283,51.26063981060376,2.1026846528579926,0.2648375710296904,-0.028671238462737968,-0.028671238462737968,-14.874801368472415,33.47516511850504,2997602259.803135,-8.877510046353866,14980.212274127416,-1581.6861801380264,23.29858845316847,10.680106452395663,20.57086001500813,64.35845643481761,0.10876878038306127,-11.715679687451008,-11.889278537185,-6.959288360533633,11.007482133486945,24.36164927632278,-11.137965043299204,-11.137965043299204,-10.50576559761634,1.1201090452707398,-2.1750608845611974,-3.890514643292309,-11.715679687451008,-11.889278537185,-6.959288360533633,42.66054596914694,36.55479572327619,6.9387323963225525,6.095263646664398,3.9077729294635803,0.02490835083121472,0.4412508980322582,0.01593968622328285,0.9840602732686864,0.015939726731313608,19.665670841060255,1.3901304229283693,-11.137965043299204,1.0,0.4639333334249702,-0.002612444862503763,0.685,0.795,99835600.70307541,1.2372158948447443,20.146760199177763,2.5665678731395483,1.2372158948447443,1.47635016936296,1.2372158948447443,-0.1550023403507369,0.1550023403507369,0.45,-27465.887319810812,-0.0339285606526496,-0.2102155111300984,-0.10560090970977304,-0.09246479684743569,0.9999999999996358,0.036409548699441505,-6.589900254613745,16.54744793830909,-0.3693881059198878,269.1361795919089,-4.474508253536248,1.3901304229283693,0.685,0.795,-0.01229977733727039,-0.01229977733727039,0.019212889382733023,-0.0963335144137128,0.03310984297746639,0
2024-12-25,ETF.CN0001,Consumer Staples,1.2331047454523476,1.2821542515186353,1.2168358645299668,1.2590318285636402,1.2352981812525436,0.023733647311096506,1.9212889382733023,3611510.036246818,3611510.036246818,4547006.084811769,4547006.084811769,1.0,1.2590318285636402,21.669856365479546,2.837044962785028,3.8773823980960676,10466.498690576282,7535.879057214923,1.8138860655991302,1.4594694235763357,51.208648945535614,2.1205802017762205,0.3066941361770903,0.020133103457095798,0.020133103457095798,-17.113910431690414,29.782708014420827,3181996611.9700847,6.151394887828099,10978.116697462265,3400.3825940301385,18.11074745234549,6.656826309488897,21.262716784115767,64.35845643481761,0.10876878038306127,-7.870396748359287,-11.354934896655067,-11.409384855907001,20.72702453755572,22.088987102242797,-8.899359692495699,-8.899359692495699,-8.631940234533547,0.9672941312528712,1.9212889382733023,-3.9788646763710633,-7.870396748359287,-11.354934896655067,-11.409384855907001,33.90732987289237,36.50017546863335,5.187985363577867,5.533627800753037,3.838947143624265,0.009672564676311094,0.4189972833659215,0.11208001791630554,0.8879199415756637,0.11208005842433633,17.409887657065926,1.3820230299192144,-8.899359692495699,1.0,0.33900624222193776,-0.0006283742384047702,0.68,0.815,99859334.3503865,1.2572553518245653,19.936267856241184,2.6100813657622255,1.2572553518245653,1.47635016936296,1.2572553518245653,0.1412980057310407,0.1412980057310407,0.45,23733.647311096505,0.029881417372574354,-0.13572942294878723,-0.20857604005717087,-0.16211303471962424,-0.0,0.029131178655692737,-11.317231542141693,16.54744793830909,-0.09215331376530855,213.99610110929657,-3.633326155124439,1.3820230299192144,0.68,0.815,,,0.03901128086892203,-0.04193662640749728,0.05133641156352307,0
2024-12-26,ETF.CN0001,Consumer Staples,1.2488146462521164,1.34436031551082,1.194397652440922,1.3081482728506488,1.2590318285636402,0.049116444287008676,3.9011280868922027,5481927.0768901175,5481927.0768901175,7171173.437527013,7171173.437527013,1.0,1.3081482728506488,22.674765297690517,2.805322758405699,4.409692200553681,10874.810210708558,7829.863351710162,1.9231804590926662,1.5861787195273633,51.266345388210866,2.139511109221223,0.21633065012855668,0.04731078543991865,0.04731078543991865,-12.0637746162394,35.78054421524091,3180710195.6402717,-0.040427960387312556,7378.737148457642,2165.4057025818292,17.59988908904353,1.8801100629833032,21.019759480412624,64.35845643481761,0.10876878038306127,1.7774163210223737,-6.749546416007057,-7.262644359383708,38.58332252992776,31.700293603736696,-4.993274552099793,-4.993274552099793,-4.976699405218069,1.4320500294658893,3.9011280868922027,3.5940367173738608,1.7774163210223737,-6.749546416007057,-7.262644359383708,37.43789093750614,37.2413958592844,11.463735891582608,5.958463910681085,3.8813784891772953,0.046173091878909424,0.48026653473483266,0.31104106184852537,0.6889588976434439,0.31104110235655613,13.001552359351077,1.3769007059056453,-4.993274552099793,1.0,0.3551206338021309,0.016854825048919848,0.74,0.8,99908450.79467352,1.305335861697316,20.860784073875276,2.580896937733243,1.305335861697316,1.47635016936296,1.305335861697316,0.21545498257251028,0.21545498257251028,0.5,49116.44428700868,0.06425159176261552,0.03299753744520435,-0.1293933936402077,-0.10243531761316982,-0.0,0.031800448877041795,-7.518305579813822,16.54744793830909,0.2556612204301141,236.23654531285717,-2.063020618721199,1.3769007059056453,0.74,0.8,,,-0.0014671542018832584,0.04065249284739547,0.0789260697876297,0
2024-12-27,ETF.CN0001,Consumer Staples,1.2981227646165352,1.3140608045848512,1.293263425091331,1.3062290176154496,1.3081482728506488,-0.001919255235199202,-0.14671542018832584,2249679.838732558,2249679.838732558,2938597.0856969124,2938597.0856969124,1.0,1.3062290176154496,20.97580761241278,2.894858766977925,3.400261375654786,10858.855187213234,7818.375734793527,2.0849665085279683,1.9260618009178396,51.069579054081466,2.1592305818633624,0.07426407333539409,-0.016598258053139716,-0.016598258053139716,-13.636073777508717,35.915028045539025,3318762259.45746,4.340290542860936,-6978.2595064500665,109.35206799903467,25.059859563827025,1.341857487199186,17.845083877588582,64.35845643481761,0.10876878038306127,-0.37933083296622927,-7.531967527520333,-8.498745657276896,55.92553238208644,34.10754475999964,-4.7128579218736615,-4.7128579218736615,-5.026132301511311,0.5948751853440158,-0.14671542018832584,5.7420011977177055,-0.37933083296622927,-7.531967527520333,-8.498745657276896,36.99994675487307,36.881689505063335,1.5921694598001048,5.8595444159424215,3.8671891425911284,0.04513927463802303,0.4441652289325126,0.3032665368251695,0.6967334226667996,0.3032665773332004,13.167586659635756,1.370834500436326,-4.7128579218736615,1.0,0.36882532962116094,0.0005943805741097034,0.65,0.85,99906531.5394383,1.3063886131954012,19.297743003419757,2.663270065619691,1.3063886131954012,1.47635016936296,1.3063886131954012,-0.012216547077912235,0.012216547077912235,0.45,-1919.2552351992022,-0.0025069868804275626,-0.0034692458682488254,-0.156109360181625,-0.12129032317991228,0.9999999999947897,0.031388052213118585,-8.400496406948744,16.54744793830909,-0.09824925032815202,233.47775627625117,-2.0794600108918653,1.370834500436326,0.65,0.85,,,-0.037024309368732355,-0.0008058634511829282,0.0775727267377312,0
2024-12-30,ETF.CN0001,Consumer Staples,1.2906424342673708,1.3200474588461633,1.2127828438163908,1.2578667903608398,1.3062290176154496,-0.04836222725460981,-3.7024309368732355,4329686.286057942,4329686.286057942,5446168.591913048,5446168.591913048,1.0,1.2578667903608398,21.982380122399075,2.8263802513762664,4.35626945621141,10456.813573371586,7528.905772827542,2.2406306870896384,1.5948438198466743,50.282741669584574,2.179481546219703,-0.061149140869935614,-0.013699823613714142,-0.013699823613714142,-13.031825187307417,35.68997127448334,3477554726.0040913,4.784689415281895,-5056.328214290199,-535.1389472870162,23.14179585099176,12.636370567041013,20.657396171327054,64.35845643481761,0.10876878038306127,-0.3878221065516496,-11.342328719541694,-10.697133057995478,36.601415758710985,32.432327890603915,-7.733732423608218,-7.733732423608218,-8.40020342640027,1.112544350286301,-3.7024309368732355,-0.09253445197882071,-0.3878221065516496,-11.342328719541694,-10.697133057995478,38.69534748601037,37.349992690270724,8.527501946291297,6.143832171536803,3.8990574288287454,0.031915279078588564,0.4316187701665812,0.10736067757286412,0.892639281919105,0.10736071808089498,17.518632879974415,1.3633008294095816,-7.733732423608218,1.0,0.38261631106005245,-0.004166876842702992,0.69,0.83,99858169.31218371,1.2605257971863286,20.22378971260715,2.600269831266165,1.2605257971863286,1.47635016936296,1.2605257971863286,-0.21094426083337678,0.21094426083337678,0.45,-48362.22725460981,-0.060833239571457566,-0.00313577796934484,-0.19016214289123512,-0.15066009806509184,0.9999999999997933,0.03268449950684014,-10.60163141192081,16.54744793830909,-0.09550164607466805,244.15777700764724,-3.412222209532103,1.3633008294095816,0.69,0.83,,,-0.03002106580141506,0.00847456876742262,0.0421074153413133,0
2024-12-31,ETF.CN0001,Consumer Staples,1.2513475832988397,1.272857062622554,1.2049012709750713,1.2201042886780022,1.2578667903608398,-0.03776250168283757,-3.002106580141506,5216218.039043947,5216218.039043947,6364330.000117078,6364330.000117078,1.0,1.2201042886780022,21.733911800382973,2.797333387542249,4.167976624317378,10142.888885012268,7302.879997208832,2.185527392746469,1.5073571159507226,50.47375506134929,2.2,0.014472607253531056,-0.00015684613562009977,-0.00015684613562009977,-12.263398684396075,35.75629828343699,2947321105.2823615,-15.24731204822759,-3258.889506828973,-1859.310438418133,20.247612852064524,10.852838242981845,21.983905417321875,64.35845643481761,0.10876878038306127,-1.229977733727039,-12.801557169667621,-14.006843828883863,38.67598357804363,26.699893629458373,-9.846560328182093,-9.846560328182093,-10.972865523232615,1.306851407943139,-3.002106580141506,-6.730428499575636,-1.229977733727039,-12.801557169667621,-14.006843828883863,39.33823435047741,37.49563081359103,5.569670746843582,6.231204146588532,3.9295864145728303,-0.026350495817036773,0.3804794076663486,0.0,0.9999999612588664,3.8741133634445646e-08,21.155860953898497,1.353364102472581,-9.846560328182093,1.0,0.3782546365996771,-0.009212006309117832,0.68,0.795,99820406.81050086,1.222432683413763,19.995198856352335,2.573546716538869,1.222432683413763,1.47635016936296,1.222432683413763,-0.1904722253710226,0.1904722253710226,0.4,-37762.50168283757,-0.04607419025444039,-0.015281407571135636,-0.25084841013618103,-0.19869650554795726,0.9999999999997352,0.03306894856260432,-13.79125816019413,17.19900137639848,-0.21558566868973195,248.20758358986123,-4.441856925773885,1.353364102472581,0.68,0.795,,,,0.03698896109454049,,0
2024-10-15,ETF.CN0002,Health Care,3.22879081606856,3.2406727763968504,3.2125280067731286,3.2219386898577262,3.2219386898577262,0.0,0.0,3843145.289841468,3843145.289841468,12382378.500084711,12382378.500084711,1.0,3.2219386898577262,15.623788794918543,0.4922819364192395,2.6866771996570935,54915.12075851232,39538.88694612887,2.250235164094188,0.24546829577649112,49.95624683938815,2.2,-0.05023516409418782,0.0,0.0,0.0,26.963089149956524,3370091990.3360324,0.0,-16407.207090207616,27907.29447492466,3.6934132773257358,5.224965073699202,2.595911736506819,75.05264115602013,0.1376939733857104,,,,50.0,50.0,,,,,,,,,,,,0.8735352324461712,,,,,,,,,,,0.0,,,0.36,0.01,99820406.81050086,3.2219386898577262,14.37388569132506,0.45289938150570036,3.2219386898577262,3.2219386898577262,3.2219386898577262,0.0,0.0,,0.0,0.0,,,,-0.0,,,-0.0,,0.4,,,0.36,0.01,-0.020464912603990526,-0.020464912603990526,0.011027604412139347,0.01685585763744469,0.09389331115057117,0
2024-10-16,ETF.CN0002,Health Care,3.217875572398997,3.2734985603474627,3.19697661448185,3.2574689551696436,3.2219386898577262,0.035530265311917386,1.1027604412139347,4222868.39737199,4222868.39737199,13755862.706206243,13755862.706206243,1.0,3.2574689551696436,14.92225325939968,0.5103792775457244,2.9236981063845553,55520.70298648205,39974.906150267074,2.1963855312737017,-0.0270025606753741,50.825449388419365,2.2205184537802976,0.024132922506595822,-0.005426923983195911,-0.005426923983195911,0.0,26.963089149956524,3666243469.5536013,8.787637846883811,-6709.242263410706,-17958.627458099254,5.366007308508526,5.59473557316594,4.541101326164804,75.05264115602013,0.1376939733857104,,,,50.0,50.0,,,,,1.1027604412139347,,,,,,,2.3491227980598643,,,,,,,,,,,0.0,,,0.34,0.045,99855937.07581279,3.2546058855133295,13.728472998647707,0.4695489353420665,3.2546058855133295,3.2546058855133295,3.2546058855133295,0.0879697805825903,0.0879697805825903,,35530.265311917385,0.11573873622251175,,,,-0.0,,,-0.0,,0.4,,,0.34,0.045,-0.0234916369239081,-0.0234916369239081,-0.038687641082741586,-0.03588185178566987,0.17061707411368782,1
2024-10-17,ETF.CN0002,Health Care,3.36709590491156,3.4516253695112744,3.049163343416334,3.1314451653938673,3.2574689551696436,-0.12602378977577633,-3.8687641082741586,5963668.666174217,5963668.666174217,18674901.412702147,18674901.412702147,1.0,3.1314451653938673,15.871554134873156,0.463317873283701,3.518206825301245,53372.737956679535,38428.37132880926,2.3142166108311772,0.3779140603069181,50.344633027703374,2.2407694181366375,-0.0734471926945397,0.0014386758305635068,0.0014386758305635068,0.0,26.963089149956524,3523301302.6006536,-3.898872732812586,11370.716150847462,-17644.323795355915,2.80472688688726,4.3578219217295535,3.7299257268715476,75.05264115602013,0.1376939733857104,,,,21.99279906331745,50.0,,,,,-3.8687641082741586,,,,,,,12.852277617459713,,,,,,,,,,,0.0,,,0.37,0.005,99729913.28603701,3.1381845627150855,14.601829804083303,0.42625244342100493,3.1381845627150855,3.2546058855133295,3.1381845627150855,-0.21475465150422113,0.21475465150422113,,-126023.78977577633,-0.39463658721796785,-0.2788978509954561,,,0.9999999999999206,,,-0.0,,0.4,,,0.37,0.005,-0.010239527362295497,-0.010239527362295497,-0.015481684133070273,-0.01784491790196665,0.21864567674674348,1
2024-10-18,ETF.CN0002,Health Care,3.0875992565740913,3.1291791715683894,3.054922398878739,3.0829651204632094,3.1314451653938673,-0.04848004493065794,-1.5481684133070273,8124111.5641617505,8124111.5641617505,25046352.58706248,25046352.58706248,1.0,3.0829651204632094,15.883215421447508,0.48365215274479245,3.0194315018379965,52546.438086317095,37833.43542214831,2.257418953893479,1.0741578143195953,50.597331758310474,2.2604888907787775,0.003069936885298663,0.001086814289018058,0.001086814289018058,0.0,26.963089149956524,3333108728.492258,-5.398135378544233,31015.47019621124,-15815.196658712162,5.812444530996363,5.297077059256885,4.383328620570065,75.05264115602013,0.1376939733857104,,,,16.91642382938933,50.0,,,,,-1.5481684133070273,-4.313352387244018,,,,,,2.408615400698846,,,,,,,,,,,0.0,,,0.375,0.015,99681433.24110635,3.0866277932476573,14.612558187731707,0.4449599805252091,3.0866277932476573,3.2546058855133295,3.0866277932476573,-0.11866259976212014,0.11866259976212014,,-48480.04493065794,-0.14946228755970764,-0.42836013855516375,,,0.9999999999997938,,,-0.0,,0.4,,,0.375,0.015,-0.022707173724092367,-0.022707173724092367,0.0017686244491288416,-0.0030582799992344496,0.2063587739703701,1
2024-10-21,ETF.CN0002,Health Care,3.082735536826571,3.101281457030417,3.069004433458243,3.088417727951072,3.0829651204632094,0.005452607487862693,0.17686244491288416,6049902.803329747,6049902.803329747,18684627.07018448,18684627.07018448,1.0,3.088417727951072,15.853073181458525,0.5175136456287,2.7246909835149378,52639.37300143119,37900.348561030456,2.4161511114553633,0.7760133007434066,51.210229583996885,2.27941979822378,-0.1367313132315835,0.010475322091178144,0.010475322091178144,0.7573888227563796,9.083287204065158,3669237533.9408226,10.084543674655745,-17590.518199437054,5465.603672744024,5.987554600867435,8.274527402780054,4.634048180157661,75.05264115602013,0.1376939733857104,,,,19.01874308846945,50.0,-2.1552524328966225,-2.1552524328966225,,1.0725372037579384,0.17686244491288416,-5.189649680322672,,,,,,1.0450990253053296,3.905730014793985,2.9745409233391653,-0.07662403315909186,0.3642349193571071,,,,,3.1564471317671035,-2.1552524328966225,1.0,0.333715179783734,0.0001282910720377303,0.375,0.04,99686885.8485942,3.087963133898787,14.584827326941843,0.47611255397840396,3.087963133898787,3.2546058855133295,3.087963133898787,0.014721485735848841,0.014721485735848841,0.4,5452.607487862693,0.0168399296290739,-0.41152020892608987,-0.41152020892608987,,-0.0,0.0631642137087607,,-0.0,,0.4,,3.1564471317671035,0.375,0.04,-0.008452269634334542,-0.008452269634334542,0.02188313698358968,0.007573888227563793,0.20775994909398157,1
